Timestamp,Action,Case #,Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Parcel ID
2026-05-20T03:41:47,NEW,422025CC000078CCAXMX,06/10/2026 11:00 AM ET,"10110 SE 169TH LN SUMMERFIELD, FL- 34491","$3,683.14","$37,809.00","$3,683.14",1150213
2026-05-20T03:41:47,NEW,422025CC003048CCAXMX,06/10/2026 11:00 AM ET,"9093 SW 91ST CIR OCALA, FL- 34481","$14,191.20","$243,901.00","$14,191.20",2813181
2026-05-20T03:41:47,CLOSED,422025CC000046CCAXMX,05/19/2026 11:00 AM ET,"80 HICKORY CRSE OCALA, FL- 34472","$9,246.71","$257,884.00","$9,989.45",3884698
2026-05-20T03:41:47,CLOSED,422025CC001710CCAXMX,05/19/2026 11:00 AM ET,"8580 SW 92ND PL UNIT E OCALA, FL- 34481","$23,591.98","$69,085.00","$23,591.98",2523808
2026-05-21T03:41:46,NEW,422025CA002090CAAXMX,06/11/2026 11:00 AM ET,"16397 SW 48TH CIR OCALA, FL- 34473","$363,589.78","$336,312.00","$363,589.78",2109831
2026-05-21T03:41:46,NEW,422025CA002210CAAXMX,06/11/2026 11:00 AM ET,"9135 SW 104TH PL OCALA, FL- 34481","$152,245.67","$65,049.00","$152,245.67",1785928
2026-05-21T03:41:46,NEW,422025CA002360CAAXMX,06/11/2026 11:00 AM ET,"22 PECAN RUN WAY OCALA, FL- 34472","$219,103.77","$229,321.00","$219,103.77",2672919
2026-05-21T03:41:46,NEW,422024CA001861CAAXMX,06/15/2026 11:00 AM ET,"71 ALMOND DR OCALA, FL- 34472","$165,952.39","$225,133.00","$165,952.39",1427207
2026-05-21T03:41:46,NEW,422025CA001987CAAXMX,06/15/2026 11:00 AM ET,"747 MARION OAKS LN OCALA, FL- 34473","$164,454.67","$112,895.00","$164,454.67",1670306
2026-05-21T03:41:46,NEW,422025CA002044CAAXMX,06/15/2026 11:00 AM ET,"2310 SE 22ND LOOP OCALA, FL- 34471","$333,959.52","$383,563.00","$333,959.52",2963212
2026-05-21T03:41:46,NEW,422025CA002114CAAXMX,06/15/2026 11:00 AM ET,"877 NW 126TH LN CITRA, FL- 32113","$179,580.83","$154,801.00",Hidden,148628
2026-05-21T03:41:46,NEW,422025CA000758CAAXMX,06/16/2026 11:00 AM ET,"24 TEAK WAY OCALA, FL- 34472","$399,194.79","$311,268.00","$399,194.79",1432219
2026-05-21T03:41:46,NEW,422025CA002153CAAXMX,06/16/2026 11:00 AM ET,"22764 SW 117TH PL DUNNELLON, FL- 34431","$40,658.37","$90,923.00","$40,658.37",2538724
2026-05-21T03:41:46,CLOSED,422024CA000260CAAXMX,05/20/2026 11:00 AM ET,"15145 SW 46TH CIR OCALA, FL- 34473","$338,347.79","$232,143.00",Hidden,2129646
2026-05-22T03:41:38,NEW,422025CA001181CAAXMX,05/26/2026 11:00 AM ET,"13775 SW 40TH AVENUE RD OCALA, FL- 34473","$224,374.66","$105,559.00",Hidden,1271185
2026-05-22T03:41:38,CLOSED,422023CA002301CAAXXX,05/21/2026 11:00 AM ET,"14705 SE 94TH AVE SUMMERFIELD, FL- 34491","$326,080.15","$271,514.00",Hidden,1123127
2026-05-22T03:41:38,CLOSED,422025CA001317CAAXMX,05/21/2026 11:00 AM ET,"16254 SE 273RD TER UMATILLA, FL- 32784","$100,715.62","$59,589.00",Hidden,1207657
2026-05-22T03:41:38,CLOSED,422025CA002791CAAXMX,05/21/2026 11:00 AM ET,"220 NW 28TH ST OCALA, FL- 34475","$93,559.73","$44,339.00","$93,559.73",614858
2026-05-22T03:41:38,CLOSED,422025CA000954CAAXMX,05/26/2026 11:00 AM ET,"13775 SW 40TH AVENUE RD OCALA, FL- 34473","$709,661.86","$105,559.00","$224,374.66",MULTIPLE
2026-05-22T03:41:38,CLOSED,422025SC002169SCAXMX,05/27/2026 11:00 AM ET,"1839 NW 44TH ST OCALA, FL- 34475","$8,358.40","$170,898.00","$8,358.40",262536
2026-05-27T03:41:30,NEW,422024CA000511CAAXMX,06/17/2026 11:00 AM ET,"463 SPRING LN OCALA, FL- 34472","$152,966.28","$154,945.00","$152,966.28",1495369
2026-05-27T03:41:30,NEW,422024CA001278CAAXMX,06/17/2026 11:00 AM ET,"80 NE 70TH TER OCALA, FL- 34470","$148,141.99","$45,562.00","$148,141.99",730092
2026-05-27T03:41:30,NEW,422025CA002540CAAXMX,06/17/2026 11:00 AM ET,"18627 NW 24TH AVE CITRA, FL- 32113","$258,762.23","$162,441.00","$258,762.23",45250
2026-05-27T03:41:30,NEW,422025CC002616CCAXMX,06/17/2026 11:00 AM ET,"1237 SE 43RD RD OCALA, FL- 34480","$7,254.35","$366,043.00","$7,254.35",30598-06-055
2026-05-27T03:41:30,CLOSED,422023CA002777CAAXXX,05/26/2026 11:00 AM ET,"20876CHESTNUT ST DUNNELLON, FL- 34431","$155,424.73","$29,946.00","$155,424.73",803642
2026-05-27T03:41:30,CLOSED,422025CA001181CAAXMX,05/26/2026 11:00 AM ET,"13775 SW 40TH AVENUE RD OCALA, FL- 34473","$224,374.66","$105,559.00",Hidden,1271185
2026-05-27T03:41:30,CLOSED,422025CA001431CAAXMX,05/26/2026 11:00 AM ET,"2089 NW 50TH CIR OCALA, FL- 34482","$28,333.74","$266,433.00","$31,867.21",2883278
2026-05-27T03:41:30,CLOSED,422025CA002172CAAXMX,05/26/2026 11:00 AM ET,"NO SITUS DUNNELLON, FL- 34432","$20,061.89","$6,373.00","$20,061.89",784826
2026-05-28T03:41:24,CLOSED,422024CA000715CAAXMX,05/27/2026 11:00 AM ET,"50 PECAN DRIVE PASS OCALA, FL- 34472","$136,249.56","$207,048.00",Hidden,1411084
2026-05-28T03:41:24,CLOSED,422024CA000732CAAXMX,05/27/2026 11:00 AM ET,"6839 SW 149TH LANE RD OCALA, FL- 34473","$336,183.65","$234,636.00","$178,200.00",2181397
2026-05-28T03:41:24,CLOSED,422025CA002099CAAXMX,05/27/2026 11:00 AM ET,"15991 NE 243RD PLACE RD UNIT 3 FORT MCCOY, FL- 32134","$87,971.83","$97,185.00","$85,000.00",3674545
2026-05-28T03:41:24,CLOSED,422025CA002452CAAXMX,05/27/2026 11:00 AM ET,"15875 NE 148TH TERRACE RD FORT MCCOY, FL- 32134","$65,633.63","$179,155.00",Hidden,180530
2026-05-28T03:41:24,CLOSED,422025CA002624CAAXMX,06/08/2026 11:00 AM ET,"18351 SE 62ND PL OCKLAWAHA, FL- 32179","$190,422.87","$64,543.00","$190,422.87",2460091
2026-05-29T03:37:14,CLOSED,422024CA001422CAAXMX,05/28/2026 11:00 AM ET,"9537 SW 53RD CIR OCALA, FL- 34476","$320,326.20","$198,232.00","$245,000.00",3337166
